BoroughName,Date,Year,Month,CrimeCount,Population,CrimeRate_per_1000,CrimeRate_per_100k
Ealing,2021-06-01,2021,6,2703,369685.0,7.311630171632606,731.1630171632605
Ealing,2021-07-01,2021,7,2605,369685.0,7.046539621569715,704.6539621569715
Ealing,2021-08-01,2021,8,2360,369685.0,6.383813246412487,638.3813246412486
Ealing,2021-09-01,2021,9,2612,369685.0,7.0654746608599215,706.5474660859921
Ealing,2021-10-01,2021,10,2682,369685.0,7.254825053761986,725.4825053761987
Ealing,2021-11-01,2021,11,2770,369685.0,7.492865547696011,749.2865547696011
Ealing,2021-12-01,2021,12,2319,369685.0,6.272908016284134,627.2908016284134
Ealing,2022-01-01,2022,1,2384,377916.0,6.308280146910954,630.8280146910954
Ealing,2022-02-01,2022,2,2379,377916.0,6.295049693582701,629.50496935827
Ealing,2022-03-01,2022,3,2593,377916.0,6.861313096031923,686.1313096031922
Ealing,2022-04-01,2022,4,2350,377916.0,6.218313064278835,621.8313064278834
Ealing,2022-05-01,2022,5,2697,377916.0,7.136506525259581,713.6506525259581
Ealing,2022-06-01,2022,6,2583,377916.0,6.834852189375417,683.4852189375417
Ealing,2022-07-01,2022,7,2660,377916.0,7.0386011706305105,703.8601170630511
Ealing,2022-08-01,2022,8,2617,377916.0,6.924819272007536,692.4819272007536
Ealing,2022-09-01,2022,9,2438,377916.0,6.451169042856085,645.1169042856085
Ealing,2022-10-01,2022,10,2778,377916.0,7.350839869177278,735.0839869177278
Ealing,2022-11-01,2022,11,2676,377916.0,7.08093862128092,708.0938621280919
Ealing,2022-12-01,2022,12,2347,377916.0,6.210374792281883,621.0374792281883
Ealing,2023-01-01,2023,1,2616,385818.0,6.780399048255914,678.0399048255913
Ealing,2023-02-01,2023,2,2600,385818.0,6.738928717685541,673.8928717685541
Ealing,2023-03-01,2023,3,2800,385818.0,7.257307849815198,725.7307849815197
Enfield,2010-04-01,2010,4,2082,307648.0,6.767474516330351,676.7474516330351
Enfield,2010-05-01,2010,5,2211,307648.0,7.186784897025172,718.6784897025171
Enfield,2010-06-01,2010,6,2250,307648.0,7.313553151653838,731.3553151653838
Enfield,2010-07-01,2010,7,2222,307648.0,7.22254004576659,722.2540045766591
Enfield,2010-08-01,2010,8,1894,307648.0,6.156386519658831,615.6386519658831
Enfield,2010-09-01,2010,9,2044,307648.0,6.643956729769087,664.3956729769087
Enfield,2010-10-01,2010,10,2330,307648.0,7.573590597045975,757.3590597045975
Enfield,2010-11-01,2010,11,2221,307648.0,7.219289577699189,721.9289577699188
Enfield,2010-12-01,2010,12,1979,307648.0,6.432676305387976,643.2676305387976
Enfield,2011-01-01,2011,1,2424,314011.0,7.719474795468948,771.9474795468949
Enfield,2011-02-01,2011,2,2345,314011.0,7.46789125221728,746.7891252217279
Enfield,2011-03-01,2011,3,2227,314011.0,7.092108238246431,709.2108238246431
Enfield,2011-04-01,2011,4,2092,314011.0,6.662186993449274,666.2186993449275
Enfield,2011-05-01,2011,5,2295,314011.0,7.308661161551665,730.8661161551665
Enfield,2011-06-01,2011,6,2393,314011.0,7.620752139256268,762.0752139256268
Enfield,2011-07-01,2011,7,2278,314011.0,7.254522930725356,725.4522930725357
Enfield,2011-08-01,2011,8,2252,314011.0,7.1717232835792375,717.1723283579238
Enfield,2011-09-01,2011,9,1947,314011.0,6.200419730518995,620.0419730518995
Enfield,2011-10-01,2011,10,2174,314011.0,6.92332434214088,692.332434214088
Enfield,2011-11-01,2011,11,2218,314011.0,7.06344682192662,706.344682192662
Enfield,2011-12-01,2011,12,1872,314011.0,5.961574594520574,596.1574594520574
Enfield,2012-01-01,2012,1,1885,317363.0,5.939570775421205,593.9570775421206
Enfield,2012-02-01,2012,2,1999,317363.0,6.298780891282222,629.8780891282222
Enfield,2012-03-01,2012,3,2373,317363.0,7.477242148580647,747.7242148580648
Enfield,2012-04-01,2012,4,2095,317363.0,6.601273620428342,660.1273620428342
Enfield,2012-05-01,2012,5,2268,317363.0,7.146390726077079,714.6390726077079
Enfield,2012-06-01,2012,6,2232,317363.0,7.032955952647284,703.2955952647284
Enfield,2012-07-01,2012,7,2071,317363.0,6.525650438141812,652.5650438141812
Enfield,2012-08-01,2012,8,2156,317363.0,6.7934825420732725,679.3482542073273
Enfield,2012-09-01,2012,9,1936,317363.0,6.100270037780081,610.0270037780082
Enfield,2012-10-01,2012,10,2390,317363.0,7.53080856936694,753.080856936694
Enfield,2012-11-01,2012,11,2349,317363.0,7.401618966294118,740.1618966294118
Enfield,2012-12-01,2012,12,2137,317363.0,6.73361418942977,673.361418942977
Enfield,2013-01-01,2013,1,2028,320600.0,6.3256394260761075,632.5639426076108
Enfield,2013-02-01,2013,2,2067,320600.0,6.447286338116032,644.7286338116032
Enfield,2013-03-01,2013,3,2058,320600.0,6.419213973799127,641.9213973799126
Enfield,2013-04-01,2013,4,1968,320600.0,6.138490330630069,613.8490330630068
Enfield,2013-05-01,2013,5,2143,320600.0,6.684341859014348,668.4341859014348
Enfield,2013-06-01,2013,6,2175,320600.0,6.7841547099189015,678.4154709918902
Enfield,2013-07-01,2013,7,2104,320600.0,6.562694946974423,656.2694946974423
Enfield,2013-08-01,2013,8,2072,320600.0,6.462882096069869,646.2882096069869
Enfield,2013-09-01,2013,9,2118,320600.0,6.606363069245165,660.6363069245165
Enfield,2013-10-01,2013,10,2178,320600.0,6.793512164691204,679.3512164691205
Enfield,2013-11-01,2013,11,2199,320600.0,6.859014348097317,685.9014348097318
Enfield,2013-12-01,2013,12,2204,320600.0,6.874610106051154,687.4610106051153
Enfield,2014-01-01,2014,1,2154,324650.0,6.634837517326352,663.4837517326351
Enfield,2014-02-01,2014,2,2053,324650.0,6.323733251193593,632.3733251193593
Enfield,2014-03-01,2014,3,2252,324650.0,6.936701062682889,693.6701062682889
Enfield,2014-04-01,2014,4,1904,324650.0,5.864777452641306,586.4777452641306
Enfield,2014-05-01,2014,5,2148,324650.0,6.61635607577391,661.635607577391
Enfield,2014-06-01,2014,6,2002,324650.0,6.166640997997844,616.6640997997844
Enfield,2014-07-01,2014,7,2110,324650.0,6.499306945941783,649.9306945941784
Enfield,2014-08-01,2014,8,1978,324650.0,6.0927152317880795,609.2715231788079
Enfield,2014-09-01,2014,9,2105,324650.0,6.483905744648083,648.3905744648082
Enfield,2014-10-01,2014,10,2210,324650.0,6.8073309718158015,680.7330971815802
Enfield,2014-11-01,2014,11,2093,324650.0,6.4469428615432,644.69428615432
Enfield,2014-12-01,2014,12,2108,324650.0,6.493146465424303,649.3146465424303
Enfield,2015-01-01,2015,1,2106,328509.0,6.410783266211885,641.0783266211885
Enfield,2015-02-01,2015,2,1950,328509.0,5.935910431677671,593.5910431677671
Enfield,2015-03-01,2015,3,2191,328509.0,6.669528079900399,666.9528079900399
Enfield,2015-04-01,2015,4,1954,328509.0,5.94808665820419,594.8086658204189
Enfield,2015-05-01,2015,5,2151,328509.0,6.547765814635215,654.7765814635216
Enfield,2015-06-01,2015,6,1987,328509.0,6.048540527047965,604.8540527047965
Enfield,2015-07-01,2015,7,2192,328509.0,6.672572136532028,667.2572136532028
Enfield,2015-08-01,2015,8,2045,328509.0,6.225095811682481,622.5095811682481
Enfield,2015-09-01,2015,9,2014,328509.0,6.130730056101964,613.0730056101963
Enfield,2015-10-01,2015,10,2168,328509.0,6.599514777372918,659.9514777372918
Enfield,2015-11-01,2015,11,2310,328509.0,7.031770819064318,703.1770819064318
Enfield,2015-12-01,2015,12,2271,328509.0,6.913052610430765,691.3052610430765
Enfield,2016-01-01,2016,1,2004,331471.0,6.045777760347059,604.577776034706
Enfield,2016-02-01,2016,2,2047,331471.0,6.175502532649915,617.5502532649915
Enfield,2016-03-01,2016,3,2255,331471.0,6.8030084079753586,680.3008407975358
Enfield,2016-04-01,2016,4,2124,331471.0,6.407800380727123,640.7800380727123
Enfield,2016-05-01,2016,5,2272,331471.0,6.854294945862534,685.4294945862534
Enfield,2016-06-01,2016,6,1992,331471.0,6.009575498309053,600.9575498309052
Enfield,2016-07-01,2016,7,2247,331471.0,6.778873566616688,677.8873566616687
Enfield,2016-08-01,2016,8,2015,331471.0,6.078963167215231,607.8963167215231
Enfield,2016-09-01,2016,9,2131,331471.0,6.428918366915959,642.8918366915959
Enfield,2016-10-01,2016,10,2221,331471.0,6.700435332201007,670.0435332201007
Enfield,2016-11-01,2016,11,2237,331471.0,6.7487050149183485,674.8705014918348
Enfield,2016-12-01,2016,12,2046,331471.0,6.172485677480081,617.2485677480081
Enfield,2017-01-01,2017,1,1971,335647.0,5.87224077676845,587.224077676845
Enfield,2017-02-01,2017,2,2049,335647.0,6.1046277785888154,610.4627778588815
Enfield,2017-03-01,2017,3,2400,335647.0,7.150369286780457,715.0369286780457
Enfield,2017-04-01,2017,4,2240,335647.0,6.673678000995093,667.3678000995093
Enfield,2017-05-01,2017,5,2340,335647.0,6.971610054610945,697.1610054610945
Enfield,2017-06-01,2017,6,2237,335647.0,6.664740039386618,666.4740039386618
Enfield,2017-07-01,2017,7,2329,335647.0,6.938837528713202,693.8837528713202
Enfield,2017-08-01,2017,8,2254,335647.0,6.715388488501312,671.5388488501312
Enfield,2017-09-01,2017,9,2188,335647.0,6.51875333311485,651.875333311485
Enfield,2017-10-01,2017,10,2500,335647.0,7.448301340396309,744.8301340396309
Enfield,2017-11-01,2017,11,2536,335647.0,7.555556879698016,755.5556879698016
Enfield,2017-12-01,2017,12,2328,335647.0,6.935858208177043,693.5858208177043
Enfield,2018-01-01,2018,1,2454,337697.0,7.266869412520691,726.6869412520691
Enfield,2018-02-01,2018,2,2338,337697.0,6.923366212906837,692.3366212906838
Enfield,2018-03-01,2018,3,2508,337697.0,7.4267760744099,742.67760744099
Enfield,2018-04-01,2018,4,2540,337697.0,7.521535577751653,752.1535577751654
Enfield,2018-05-01,2018,5,2672,337697.0,7.912418529036384,791.2418529036385
Enfield,2018-06-01,2018,6,2534,337697.0,7.503768170875074,750.3768170875074
Enfield,2018-07-01,2018,7,2517,337697.0,7.453427184724768,745.3427184724768
Enfield,2018-08-01,2018,8,2470,337697.0,7.314249164191569,731.4249164191568
Enfield,2018-09-01,2018,9,2466,337697.0,7.302404226273849,730.2404226273849
Enfield,2018-10-01,2018,10,2675,337697.0,7.921302232474674,792.1302232474675
Enfield,2018-11-01,2018,11,2770,337697.0,8.202619508020504,820.2619508020504
Enfield,2018-12-01,2018,12,2592,337697.0,7.675519770682001,767.5519770682001
Enfield,2019-01-01,2019,1,2762,339480.0,8.135972664074467,813.5972664074467
Enfield,2019-02-01,2019,2,2574,339480.0,7.582184517497349,758.2184517497349
Enfield,2019-03-01,2019,3,2836,339480.0,8.35395310474844,835.3953104748439
Enfield,2019-04-01,2019,4,2655,339480.0,7.820784729586427,782.0784729586426
Enfield,2019-05-01,2019,5,2647,339480.0,7.797219276540591,779.7219276540592
Enfield,2019-06-01,2019,6,2795,339480.0,8.233180157888535,823.3180157888535
Enfield,2019-07-01,2019,7,2867,339480.0,8.445269235301048,844.5269235301049
Enfield,2019-08-01,2019,8,2486,339480.0,7.322964533993166,732.2964533993166
Enfield,2019-09-01,2019,9,2704,339480.0,7.965123129492165,796.5123129492165
Enfield,2019-10-01,2019,10,2881,339480.0,8.48650877813126,848.650877813126
Enfield,2019-11-01,2019,11,3130,339480.0,9.219983504182867,921.9983504182868
Enfield,2019-12-01,2019,12,2809,339480.0,8.274419700718747,827.4419700718746
Enfield,2020-01-01,2020,1,2897,342993.0,8.446236512115409,844.6236512115407
Enfield,2020-02-01,2020,2,2760,342993.0,8.046811450962556,804.6811450962556
Enfield,2020-03-01,2020,3,2187,342993.0,6.376223421469243,637.6223421469242
Enfield,2020-04-01,2020,4,1961,342993.0,5.717317846136802,571.7317846136801
Enfield,2020-05-01,2020,5,2324,342993.0,6.775648482622095,677.5648482622095
Enfield,2020-06-01,2020,6,2485,342993.0,7.245045817261577,724.5045817261577
Enfield,2020-07-01,2020,7,2654,342993.0,7.73776724306327,773.776724306327
Enfield,2020-08-01,2020,8,2526,342993.0,7.364581784467905,736.4581784467905
Enfield,2020-09-01,2020,9,2784,342993.0,8.116783724449187,811.6783724449188
Enfield,2020-10-01,2020,10,2861,342993.0,8.341278101885461,834.127810188546
Enfield,2020-11-01,2020,11,2713,342993.0,7.909782415384571,790.978241538457
Enfield,2020-12-01,2020,12,2407,342993.0,7.0176359284300265,701.7635928430027
Enfield,2021-01-01,2021,1,2237,346635.0,6.4534741154240045,645.3474115424004
Enfield,2021-02-01,2021,2,2026,346635.0,5.844764666003145,584.4764666003144
Enfield,2021-03-01,2021,3,2722,346635.0,7.852640385419822,785.2640385419822
Enfield,2021-04-01,2021,4,2458,346635.0,7.091032353916944,709.1032353916944
Enfield,2021-05-01,2021,5,2648,346635.0,7.63915934628644,763.915934628644
Enfield,2021-06-01,2021,6,2761,346635.0,7.965150662800928,796.5150662800929
Enfield,2021-07-01,2021,7,2503,346635.0,7.2208519047412985,722.0851904741298
Enfield,2021-08-01,2021,8,2559,346635.0,7.382405123544939,738.240512354494
Enfield,2021-09-01,2021,9,2544,346635.0,7.339131939936822,733.9131939936822
Enfield,2021-10-01,2021,10,2753,346635.0,7.942071631543266,794.2071631543266
Enfield,2021-11-01,2021,11,2830,346635.0,8.164207307398271,816.4207307398271
Enfield,2021-12-01,2021,12,2637,346635.0,7.607425678307154,760.7425678307153
Enfield,2022-01-01,2022,1,2731,349994.0,7.802990908415573,780.2990908415572
Enfield,2022-02-01,2022,2,2488,349994.0,7.108693291885004,710.8693291885004
Enfield,2022-03-01,2022,3,2839,349994.0,8.111567626873605,811.1567626873604
Enfield,2022-04-01,2022,4,2490,349994.0,7.114407675560153,711.4407675560152
Enfield,2022-05-01,2022,5,2813,349994.0,8.03728063909667,803.7280639096671
Enfield,2022-06-01,2022,6,2819,349994.0,8.054423790122115,805.4423790122116
Enfield,2022-07-01,2022,7,2648,349994.0,7.565843985896901,756.5843985896902
Enfield,2022-08-01,2022,8,2583,349994.0,7.380126516454568,738.0126516454568
Enfield,2022-09-01,2022,9,2485,349994.0,7.10012171637228,710.012171637228
Enfield,2022-10-01,2022,10,2650,349994.0,7.57155836957205,757.155836957205
Enfield,2022-11-01,2022,11,2732,349994.0,7.805848100253147,780.5848100253147
Enfield,2022-12-01,2022,12,2461,349994.0,7.031549112270496,703.1549112270496
Enfield,2023-01-01,2023,1,2863,352879.0,8.113262619764848,811.3262619764848
Enfield,2023-02-01,2023,2,2432,352879.0,6.891880786331859,689.1880786331859
Enfield,2023-03-01,2023,3,2756,352879.0,7.810042535826728,781.0042535826728
Greenwich,2010-04-01,2010,4,2329,249171.0,9.34699463420703,934.6994634207031
Greenwich,2010-05-01,2010,5,2222,249171.0,8.917570664322895,891.7570664322895
Greenwich,2010-06-01,2010,6,2357,249171.0,9.459367261840262,945.9367261840263
Greenwich,2010-07-01,2010,7,2242,249171.0,8.99783682691806,899.783682691806
Greenwich,2010-08-01,2010,8,2234,249171.0,8.965730361879995,896.5730361879994
Greenwich,2010-09-01,2010,9,2268,249171.0,9.102182838291776,910.2182838291776
Greenwich,2010-10-01,2010,10,2151,249171.0,8.632625787110058,863.2625787110057
Greenwich,2010-11-01,2010,11,2152,249171.0,8.636639095239815,863.6639095239815
Greenwich,2010-12-01,2010,12,1920,249171.0,7.705551609135894,770.5551609135895
Greenwich,2011-01-01,2011,1,2072,255483.0,8.110128658266891,811.012865826689
Greenwich,2011-02-01,2011,2,1895,255483.0,7.417323266127296,741.7323266127296
Greenwich,2011-03-01,2011,3,2151,255483.0,8.419346884137104,841.9346884137105
Greenwich,2011-04-01,2011,4,1984,255483.0,7.765683039576019,776.5683039576019
Greenwich,2011-05-01,2011,5,2203,255483.0,8.622882931545348,862.2882931545347
Greenwich,2011-06-01,2011,6,2181,255483.0,8.536771526872629,853.677152687263
Greenwich,2011-07-01,2011,7,2096,255483.0,8.20406837245531,820.406837245531
Greenwich,2011-08-01,2011,8,2191,255483.0,8.575913074451138,857.5913074451138
Greenwich,2011-09-01,2011,9,1847,255483.0,7.229443837750457,722.9443837750457
Greenwich,2011-10-01,2011,10,1891,255483.0,7.401666647095893,740.1666647095892
Greenwich,2011-11-01,2011,11,1992,255483.0,7.796996277638826,779.6996277638825
Greenwich,2011-12-01,2011,12,2112,255483.0,8.266694848580924,826.6694848580923
Greenwich,2012-01-01,2012,1,2034,260068.0,7.821031422551025,782.1031422551025
Greenwich,2012-02-01,2012,2,1768,260068.0,6.798222003476014,679.8222003476014
Greenwich,2012-03-01,2012,3,2038,260068.0,7.836412015319071,783.6412015319071
Greenwich,2012-04-01,2012,4,1809,260068.0,6.955873079348478,695.5873079348478
Greenwich,2012-05-01,2012,5,2096,260068.0,8.059430610455728,805.9430610455727
Greenwich,2012-06-01,2012,6,2163,260068.0,8.317055539320485,831.7055539320485
Greenwich,2012-07-01,2012,7,2016,260068.0,7.751818755094821,775.1818755094821
Greenwich,2012-08-01,2012,8,1902,260068.0,7.313471861205531,731.347186120553
Greenwich,2012-09-01,2012,9,1762,260068.0,6.775151114323946,677.5151114323946
Greenwich,2012-10-01,2012,10,1861,260068.0,7.155820785333066,715.5820785333067
Greenwich,2012-11-01,2012,11,1954,260068.0,7.51341956719012,751.3419567190119
Greenwich,2012-12-01,2012,12,1811,260068.0,6.963563375732501,696.3563375732501
Greenwich,2013-01-01,2013,1,1974,264008.0,7.477046150116663,747.7046150116663
Greenwich,2013-02-01,2013,2,1788,264008.0,6.7725220447865215,677.2522044786522
Greenwich,2013-03-01,2013,3,1705,264008.0,6.4581376321929636,645.8137632192963
Greenwich,2013-04-01,2013,4,1795,264008.0,6.799036392836581,679.9036392836581
Greenwich,2013-05-01,2013,5,1714,264008.0,6.492227508257326,649.2227508257325
Greenwich,2013-06-01,2013,6,1754,264008.0,6.643738068543377,664.3738068543378
Greenwich,2013-07-01,2013,7,1872,264008.0,7.09069422138723,709.0694221387231
Greenwich,2013-08-01,2013,8,1751,264008.0,6.632374776521924,663.2374776521923
Greenwich,2013-09-01,2013,9,1810,264008.0,6.85585285294385,685.585285294385
Greenwich,2013-10-01,2013,10,1981,264008.0,7.503560498166722,750.3560498166722
Greenwich,2013-11-01,2013,11,1896,264008.0,7.181600557558862,718.1600557558861
Greenwich,2013-12-01,2013,12,1651,264008.0,6.253598375806794,625.3598375806794
Greenwich,2014-01-01,2014,1,1801,268678.0,6.703191180520921,670.3191180520921
Greenwich,2014-02-01,2014,2,1711,268678.0,6.368217717863018,636.8217717863018
Greenwich,2014-03-01,2014,3,1813,268678.0,6.747854308875308,674.7854308875308
Greenwich,2014-04-01,2014,4,1760,268678.0,6.550592158643432,655.0592158643432
Greenwich,2014-05-01,2014,5,1804,268678.0,6.714356962609518,671.4356962609518
Greenwich,2014-06-01,2014,6,2001,268678.0,7.447576653094038,744.7576653094038
Greenwich,2014-07-01,2014,7,2092,268678.0,7.786272043114806,778.6272043114807
Greenwich,2014-08-01,2014,8,1740,268678.0,6.4761536113861204,647.615361138612
Greenwich,2014-09-01,2014,9,2002,268678.0,7.451298580456904,745.1298580456904
Greenwich,2014-10-01,2014,10,1963,268678.0,7.306143413305146,730.6143413305145
Greenwich,2014-11-01,2014,11,1900,268678.0,7.071661989444614,707.1661989444614
Greenwich,2014-12-01,2014,12,1805,268678.0,6.718078889972383,671.8078889972384
Greenwich,2015-01-01,2015,1,2016,274803.0,7.33616445235314,733.616445235314
Greenwich,2015-02-01,2015,2,1716,274803.0,6.244473313610113,624.4473313610114
Greenwich,2015-03-01,2015,3,1965,274803.0,7.150576958766825,715.0576958766826
Greenwich,2015-04-01,2015,4,1867,274803.0,6.793957853444104,679.3957853444103
Greenwich,2015-05-01,2015,5,1996,274803.0,7.2633850431036056,726.3385043103605
Greenwich,2015-06-01,2015,6,1931,274803.0,7.026851963042616,702.6851963042616
Greenwich,2015-07-01,2015,7,2049,274803.0,7.456250477614874,745.6250477614874
Greenwich,2015-08-01,2015,8,1914,274803.0,6.964989465180511,696.4989465180512
Greenwich,2015-09-01,2015,9,1861,274803.0,6.772124030669243,677.2124030669243
Greenwich,2015-10-01,2015,10,1941,274803.0,7.063241667667384,706.3241667667384
Greenwich,2015-11-01,2015,11,2088,274803.0,7.598170325651466,759.8170325651466
Greenwich,2015-12-01,2015,12,1960,274803.0,7.1323821064544415,713.2382106454442
Greenwich,2016-01-01,2016,1,2094,279766.0,7.484826605091397,748.4826605091398
Greenwich,2016-02-01,2016,2,1867,279766.0,6.673434227175568,667.3434227175568
Greenwich,2016-03-01,2016,3,2024,279766.0,7.2346175017693355,723.4617501769336
Greenwich,2016-04-01,2016,4,1991,279766.0,7.116661781631793,711.6661781631792
Greenwich,2016-05-01,2016,5,2056,279766.0,7.3489988061451355,734.8998806145136
Greenwich,2016-06-01,2016,6,2167,279766.0,7.74575895569869,774.5758955698691
Greenwich,2016-07-01,2016,7,2259,279766.0,8.074605205779115,807.4605205779116
Greenwich,2016-08-01,2016,8,2110,279766.0,7.542017257279298,754.2017257279298
Greenwich,2016-09-01,2016,9,2121,279766.0,7.581335830658479,758.1335830658479
Greenwich,2016-10-01,2016,10,2171,279766.0,7.760056618745666,776.0056618745666
Greenwich,2016-11-01,2016,11,2095,279766.0,7.488401020853141,748.8401020853141
Greenwich,2016-12-01,2016,12,2129,279766.0,7.609931156752429,760.9931156752428
Greenwich,2017-01-01,2017,1,2275,282774.0,8.04529412180752,804.5294121807522
Greenwich,2017-02-01,2017,2,2083,282774.0,7.3663066618571715,736.6306661857172
Greenwich,2017-03-01,2017,3,2380,282774.0,8.416615388967868,841.6615388967869
Greenwich,2017-04-01,2017,4,2177,282774.0,7.698727605791197,769.8727605791197
Greenwich,2017-05-01,2017,5,2321,282774.0,8.207968200753958,820.7968200753959
Greenwich,2017-06-01,2017,6,2249,282774.0,7.953347903272578,795.3347903272578
Greenwich,2017-07-01,2017,7,2411,282774.0,8.526243572605685,852.6243572605686
Greenwich,2017-08-01,2017,8,2262,282774.0,7.999321012540049,799.9321012540049
Greenwich,2017-09-01,2017,9,2256,282774.0,7.978102654416601,797.81026544166
Greenwich,2017-10-01,2017,10,2496,282774.0,8.826836979354537,882.6836979354538
Greenwich,2017-11-01,2017,11,2272,282774.0,8.034684942745796,803.4684942745797
Greenwich,2017-12-01,2017,12,2211,282774.0,7.8189649684907385,781.8964968490739
Greenwich,2018-01-01,2018,1,2246,286322.0,7.844315141693618,784.4315141693618
Greenwich,2018-02-01,2018,2,1930,286322.0,6.740662610627195,674.0662610627196
Greenwich,2018-03-01,2018,3,2067,286322.0,7.219144878842702,721.9144878842701
Greenwich,2018-04-01,2018,4,2219,286322.0,7.750015716570854,775.0015716570854
Greenwich,2018-05-01,2018,5,2389,286322.0,8.343752837714183,834.3752837714183
Greenwich,2018-06-01,2018,6,2337,286322.0,8.16213913007034,816.2139130070341
Greenwich,2018-07-01,2018,7,2404,286322.0,8.396141407226828,839.6141407226828
Greenwich,2018-08-01,2018,8,2256,286322.0,7.879240854702049,787.9240854702048
Greenwich,2018-09-01,2018,9,2382,286322.0,8.31930483860828,831.930483860828
Greenwich,2018-10-01,2018,10,2469,286322.0,8.62315854178163,862.315854178163
Greenwich,2018-11-01,2018,11,2493,286322.0,8.706980253001865,870.6980253001865
Greenwich,2018-12-01,2018,12,2457,286322.0,8.581247686171514,858.1247686171514
Greenwich,2019-01-01,2019,1,2411,289650.0,8.323839116174694,832.3839116174694
Greenwich,2019-02-01,2019,2,2184,289650.0,7.5401346452615226,754.0134645261522
Greenwich,2019-03-01,2019,3,2612,289650.0,9.01778007940618,901.778007940618
Greenwich,2019-04-01,2019,4,2539,289650.0,8.765751769376834,876.5751769376834
Greenwich,2019-05-01,2019,5,2586,289650.0,8.928016571724495,892.8016571724495
Greenwich,2019-06-01,2019,6,2640,289650.0,9.114448472294148,911.4448472294148
Greenwich,2019-07-01,2019,7,2706,289650.0,9.342309684101503,934.2309684101502
Greenwich,2019-08-01,2019,8,2650,289650.0,9.148972898325566,914.8972898325566
Greenwich,2019-09-01,2019,9,2684,289650.0,9.266355946832384,926.6355946832384
Greenwich,2019-10-01,2019,10,2569,289650.0,8.869325047471087,886.9325047471086
Greenwich,2019-11-01,2019,11,2623,289650.0,9.055756948040738,905.5756948040739
Greenwich,2019-12-01,2019,12,2328,289650.0,8.03728638011393,803.7286380113931
Greenwich,2020-01-01,2020,1,2476,292466.0,8.465941340189971,846.594134018997
Greenwich,2020-02-01,2020,2,2411,292466.0,8.243693284005662,824.3693284005662
Greenwich,2020-03-01,2020,3,1733,292466.0,5.9254750979601045,592.5475097960104
Greenwich,2020-04-01,2020,4,1736,292466.0,5.935732700553227,593.5732700553226
Greenwich,2020-05-01,2020,5,2116,292466.0,7.2350290290153385,723.5029029015338
Greenwich,2020-06-01,2020,6,2242,292466.0,7.66584833792646,766.5848337926459
Greenwich,2020-07-01,2020,7,2417,292466.0,8.264208489191907,826.4208489191906
Greenwich,2020-08-01,2020,8,2331,292466.0,7.970157214855744,797.0157214855744
Greenwich,2020-09-01,2020,9,2329,292466.0,7.963318813126996,796.3318813126996
Greenwich,2020-10-01,2020,10,2312,292466.0,7.905192398432638,790.5192398432638
Greenwich,2020-11-01,2020,11,2245,292466.0,7.676105940519582,767.6105940519582
Greenwich,2020-12-01,2020,12,1975,292466.0,6.752921707138608,675.2921707138607
Greenwich,2021-01-01,2021,1,1791,294837.0,6.074542883016718,607.4542883016718
Greenwich,2021-02-01,2021,2,1879,294837.0,6.373012885085657,637.3012885085658
Greenwich,2021-03-01,2021,3,2318,294837.0,7.861971190861391,786.1971190861391
Greenwich,2021-04-01,2021,4,2169,294837.0,7.356607210085572,735.6607210085573
Greenwich,2021-05-01,2021,5,2404,294837.0,8.1536577837924,815.36577837924
Greenwich,2021-06-01,2021,6,2390,294837.0,8.106173919826887,810.6173919826888
Greenwich,2021-07-01,2021,7,2312,294837.0,7.8416209634476,784.16209634476
Greenwich,2021-08-01,2021,8,2265,294837.0,7.682210848706235,768.2210848706234
Greenwich,2021-09-01,2021,9,2294,294837.0,7.780570281206225,778.0570281206226
Greenwich,2021-10-01,2021,10,2390,294837.0,8.106173919826887,810.6173919826888
Greenwich,2021-11-01,2021,11,2441,294837.0,8.279150852844113,827.9150852844114
Greenwich,2021-12-01,2021,12,2127,294837.0,7.214155618189033,721.4155618189034
Greenwich,2022-01-01,2022,1,2242,297039.0,7.5478304195745345,754.7830419574534
Greenwich,2022-02-01,2022,2,2197,297039.0,7.396335161376116,739.6335161376115
Greenwich,2022-03-01,2022,3,2488,297039.0,8.376004497725887,837.6004497725887
Greenwich,2022-04-01,2022,4,2196,297039.0,7.392968600082817,739.2968600082818
Greenwich,2022-05-01,2022,5,2471,297039.0,8.318772955739819,831.8772955739819
Greenwich,2022-06-01,2022,6,2502,297039.0,8.423136355832062,842.3136355832063
Greenwich,2022-07-01,2022,7,2467,297039.0,8.305306710566626,830.5306710566626
Greenwich,2022-08-01,2022,8,2277,297039.0,7.665660064839971,766.5660064839971
Greenwich,2022-09-01,2022,9,2229,297039.0,7.5040651227616575,750.4065122761658
Greenwich,2022-10-01,2022,10,2439,297039.0,8.211042994354276,821.1042994354277
Greenwich,2022-11-01,2022,11,2385,297039.0,8.029248684516174,802.9248684516175
Greenwich,2022-12-01,2022,12,2074,297039.0,6.9822481223004385,698.2248122300439
Greenwich,2023-01-01,2023,1,2330,300514.0,7.753382537918366,775.3382537918367
Greenwich,2023-02-01,2023,2,2272,300514.0,7.560379882468038,756.0379882468038
Greenwich,2023-03-01,2023,3,2430,300514.0,8.086145736970657,808.6145736970657
Hackney,2010-04-01,2010,4,2509,241739.0,10.378962434691962,1037.8962434691962
Hackney,2010-05-01,2010,5,2715,241739.0,11.231121167871134,1123.1121167871133
