loss,mae,val_loss,val_mae,learning_rate
0.016604101285338402,0.09601454436779022,0.03270299732685089,0.1278602033853531,0.0002500000118743628
0.016017066314816475,0.09440116584300995,0.03288852050900459,0.12857557833194733,0.0002500000118743628
0.015607581473886967,0.09325222671031952,0.0319041982293129,0.1264219731092453,0.0002500000118743628
0.016119755804538727,0.09437770396471024,0.03134686499834061,0.12426137179136276,0.0002500000118743628
0.015574336051940918,0.09328112751245499,0.032253675162792206,0.12537576258182526,0.0002500000118743628
0.01598649099469185,0.09295793622732162,0.03176933154463768,0.12524904310703278,0.0002500000118743628
0.015084738843142986,0.09051260352134705,0.03139474615454674,0.12469698488712311,0.0002500000118743628
0.015542208217084408,0.09190881997346878,0.03144645318388939,0.12231317162513733,0.0002500000118743628
0.015663791447877884,0.09210222959518433,0.030962705612182617,0.12067878246307373,0.0002500000118743628
0.015316116623580456,0.09032581746578217,0.03081377036869526,0.11983241140842438,0.0002500000118743628
0.01531881745904684,0.09034688025712967,0.031084543094038963,0.12096194922924042,0.0002500000118743628
0.015344998799264431,0.09087349474430084,0.030566638335585594,0.12153228372335434,0.0002500000118743628
0.015314033254981041,0.0907302051782608,0.031076909974217415,0.12318454682826996,0.0002500000118743628
0.015097872354090214,0.08972809463739395,0.031572967767715454,0.12396873533725739,0.0002500000118743628
0.014904194511473179,0.08835823088884354,0.03183159977197647,0.12368535250425339,0.0002500000118743628
0.01479589007794857,0.08744735270738602,0.030628960579633713,0.12022574245929718,0.0002500000118743628
0.014654723927378654,0.08706321567296982,0.03012167662382126,0.12015342712402344,0.0002500000118743628
0.014544341713190079,0.0861157551407814,0.03069373406469822,0.12011032551527023,0.0002500000118743628
0.015031259506940842,0.08723341673612595,0.030774807557463646,0.11992337554693222,0.0002500000118743628
0.014640996232628822,0.08656523376703262,0.030861780047416687,0.12065841257572174,0.0002500000118743628
0.014435799792408943,0.08443509042263031,0.03156936913728714,0.12288573384284973,0.0002500000118743628
0.014285975135862827,0.08464976400136948,0.031325921416282654,0.12237784266471863,0.0002500000118743628
0.01433178223669529,0.08547163754701614,0.030417725443840027,0.12016798555850983,0.0002500000118743628
0.014137093909084797,0.08423153311014175,0.030130131170153618,0.1199929341673851,0.0002500000118743628
0.01385930459946394,0.08337000757455826,0.030298516154289246,0.11846847087144852,0.0002500000118743628
0.013626087456941605,0.08334489166736603,0.031067581847310066,0.12100926786661148,0.0001250000059371814
0.013939786702394485,0.08400484919548035,0.03017851710319519,0.11943349242210388,0.0001250000059371814
0.013535631820559502,0.08276676386594772,0.03014451265335083,0.11909585446119308,0.0001250000059371814
0.013357238844037056,0.08165935426950455,0.030938787385821342,0.12130504846572876,0.0001250000059371814
0.013428976759314537,0.08248670399188995,0.030561424791812897,0.12003516405820847,0.0001250000059371814
0.013519140891730785,0.08206868171691895,0.030642414465546608,0.12019094824790955,0.0001250000059371814
0.0138474740087986,0.08462345600128174,0.029754068702459335,0.11884188652038574,0.0001250000059371814
0.01360582560300827,0.0825769454240799,0.03035689704120159,0.12000646442174911,0.0001250000059371814
0.013403592631220818,0.08204817026853561,0.030129246413707733,0.11867655813694,0.0001250000059371814
0.013214219361543655,0.0811862200498581,0.02922872267663479,0.11692468822002411,0.0001250000059371814
0.013570282608270645,0.08327338844537735,0.029624538496136665,0.11871902644634247,0.0001250000059371814
0.01331582386046648,0.08112005144357681,0.029331747442483902,0.11716549098491669,0.0001250000059371814
0.013540538027882576,0.0822344422340393,0.030232813209295273,0.12078537046909332,0.0001250000059371814
0.01333766058087349,0.08178713172674179,0.030280321836471558,0.12016754597425461,0.0001250000059371814
0.013162036426365376,0.08205915242433548,0.0300977174192667,0.11912146210670471,0.0001250000059371814
0.013106596656143665,0.08086913079023361,0.029988592490553856,0.11920414865016937,0.0001250000059371814
0.01336719747632742,0.08173518627882004,0.03063378296792507,0.12034232169389725,0.0001250000059371814
0.01333160512149334,0.08191840350627899,0.02995956316590309,0.1187104880809784,0.0001250000059371814
0.013299847953021526,0.08203259110450745,0.02960291877388954,0.11650176346302032,6.25000029685907e-05
0.012991324998438358,0.08064977079629898,0.029757633805274963,0.11650925129652023,6.25000029685907e-05
0.012943573296070099,0.08048341423273087,0.029390430077910423,0.11539356410503387,6.25000029685907e-05
0.013283525593578815,0.08157222718000412,0.02956942282617092,0.11624034494161606,6.25000029685907e-05
0.012939817272126675,0.08087357133626938,0.0298446137458086,0.11722619831562042,6.25000029685907e-05
0.013151966966688633,0.08085773140192032,0.029778074473142624,0.11631464958190918,6.25000029685907e-05
0.013004591688513756,0.08111748099327087,0.029952043667435646,0.11712402105331421,6.25000029685907e-05
0.013129663653671741,0.08001570403575897,0.029179969802498817,0.11477093398571014,6.25000029685907e-05
0.01307180430740118,0.08093809336423874,0.029220158234238625,0.11323901265859604,3.125000148429535e-05
0.013021879829466343,0.07997392863035202,0.02906135842204094,0.1133202612400055,3.125000148429535e-05
0.01281875278800726,0.0796777606010437,0.028913402929902077,0.11251351237297058,3.125000148429535e-05
0.012612346559762955,0.0796014666557312,0.029109569266438484,0.1129019632935524,3.125000148429535e-05
0.013018114492297173,0.08048148453235626,0.02933654375374317,0.11409987509250641,3.125000148429535e-05
0.012994665652513504,0.08058669418096542,0.029123596847057343,0.11371910572052002,3.125000148429535e-05
0.012943437322974205,0.080372154712677,0.02912580780684948,0.1135682538151741,3.125000148429535e-05
0.013152866624295712,0.08123408257961273,0.029087932780385017,0.11337903141975403,3.125000148429535e-05
0.013216783292591572,0.08142928779125214,0.029111182317137718,0.1135803833603859,3.125000148429535e-05
0.013069132342934608,0.08157630264759064,0.02895575575530529,0.11301342397928238,3.125000148429535e-05
0.012895200401544571,0.08003576844930649,0.029059287160634995,0.1129661425948143,3.125000148429535e-05
0.012737567536532879,0.08025018125772476,0.029084062203764915,0.11278510093688965,1.5625000742147677e-05
0.013108297251164913,0.08058810234069824,0.02923991158604622,0.11324281990528107,1.5625000742147677e-05
0.012620043009519577,0.08005578070878983,0.029363103210926056,0.11331737786531448,1.5625000742147677e-05
0.012643111869692802,0.07953627407550812,0.02944129705429077,0.11371226608753204,1.5625000742147677e-05
0.01280517503619194,0.08075914531946182,0.029328154399991035,0.11328215152025223,1.5625000742147677e-05
0.012948406860232353,0.07974164932966232,0.02919764071702957,0.11322140693664551,1.5625000742147677e-05
0.012880777008831501,0.08067131042480469,0.02900676056742668,0.11228515207767487,1.5625000742147677e-05
0.012698072008788586,0.07944831997156143,0.029106909409165382,0.11251135915517807,1.5625000742147677e-05
